Solar flux (W/m2/micron) vs wavel (microns)  old ASTM2.dat = add 1/4,1/2,3/4 points 6785 pts for interp ASTM  Standard Solar  www.astm.org  w(microns), F(W/m2/micron)
  631    0.2770     2.383E+02
  632    0.2772     2.361E+02
  633    0.2775     2.338E+02
  634    0.2778     2.152E+02
  635    0.2780     1.966E+02
  636    0.2782     1.779E+02
  637    0.2785     1.593E+02
  638    0.2788     1.409E+02
  639    0.2790     1.224E+02
  640    0.2792     1.040E+02
  641    0.2795     8.555E+01
  642    0.2798     8.782E+01
  643    0.2800     9.009E+01
  644    0.2802     9.236E+01
  645    0.2805     9.463E+01
  646    0.2807     1.230E+02
  647    0.2810     1.515E+02
  648    0.2812     1.799E+02
  649    0.2815     2.083E+02
  650    0.2817     2.298E+02
  651    0.2820     2.512E+02
  652    0.2823     2.727E+02
  653    0.2825     2.941E+02
  654    0.2827     2.990E+02
  655    0.2830     3.038E+02
  656    0.2833     3.086E+02
  657    0.2835     3.135E+02
  658    0.2837     2.939E+02
  659    0.2840     2.744E+02
  660    0.2843     2.549E+02
  661    0.2845     2.353E+02
  662    0.2847     2.172E+02
  663    0.2850     1.992E+02
  664    0.2853     1.812E+02
  665    0.2855     1.631E+02
  666    0.2857     2.030E+02
  667    0.2860     2.429E+02
  668    0.2863     2.828E+02
  669    0.2865     3.227E+02
  670    0.2867     3.261E+02
  671    0.2870     3.295E+02
  672    0.2873     3.329E+02
  673    0.2875     3.363E+02
  674    0.2877     3.328E+02
  675    0.2880     3.292E+02
  676    0.2883     3.257E+02
  677    0.2885     3.222E+02
  678    0.2887     3.598E+02
  679    0.2890     3.974E+02
  680    0.2893     4.351E+02
  681    0.2895     4.727E+02
  682    0.2897     5.048E+02
  683    0.2900     5.370E+02
  684    0.2903     5.691E+02
  685    0.2905     6.013E+02
  686    0.2907     5.962E+02
  687    0.2910     5.910E+02
  688    0.2913     5.859E+02
  689    0.2915     5.808E+02
  690    0.2917     5.661E+02
  691    0.2920     5.513E+02
  692    0.2923     5.366E+02
  693    0.2925     5.219E+02
  694    0.2927     5.253E+02
  695    0.2930     5.287E+02
  696    0.2933     5.321E+02
  697    0.2935     5.355E+02
  698    0.2937     5.288E+02
  699    0.2940     5.221E+02
  700    0.2943     5.155E+02
  701    0.2945     5.088E+02
  702    0.2947     5.199E+02
  703    0.2950     5.310E+02
  704    0.2953     5.421E+02
  705    0.2955     5.532E+02
  706    0.2957     5.423E+02
  707    0.2960     5.314E+02
  708    0.2963     5.205E+02
  709    0.2965     5.096E+02
  710    0.2967     5.090E+02
  711    0.2970     5.085E+02
  712    0.2973     5.079E+02
  713    0.2975     5.073E+02
  714    0.2977     4.969E+02
  715    0.2980     4.864E+02
  716    0.2983     4.759E+02
  717    0.2985     4.655E+02
  718    0.2987     4.701E+02
  719    0.2990     4.748E+02
  720    0.2993     4.794E+02
  721    0.2995     4.840E+02
  722    0.2997     4.680E+02
  723    0.3000     4.520E+02
  724    0.3003     4.360E+02
  725    0.3005     4.200E+02
  726    0.3007     4.289E+02
  727    0.3010     4.378E+02
  728    0.3013     4.466E+02
  729    0.3015     4.555E+02
  730    0.3017     4.639E+02
  731    0.3020     4.722E+02
  732    0.3023     4.806E+02
  733    0.3025     4.890E+02
  734    0.3027     5.219E+02
  735    0.3030     5.548E+02
  736    0.3033     5.877E+02
  737    0.3035     6.206E+02
  738    0.3037     6.161E+02
  739    0.3040     6.115E+02
  740    0.3043     6.070E+02
  741    0.3045     6.025E+02
  742    0.3047     6.006E+02
  743    0.3050     5.986E+02
  744    0.3053     5.967E+02
  745    0.3055     5.948E+02
  746    0.3057     5.850E+02
  747    0.3060     5.752E+02
  748    0.3063     5.655E+02
  749    0.3065     5.557E+02
  750    0.3067     5.705E+02
  751    0.3070     5.854E+02
  752    0.3073     6.002E+02
  753    0.3075     6.150E+02
  754    0.3077     6.141E+02
  755    0.3080     6.132E+02
  756    0.3083     6.123E+02
  757    0.3085     6.114E+02
  758    0.3087     5.827E+02
  759    0.3090     5.540E+02
  760    0.3093     5.252E+02
  761    0.3095     4.965E+02
  762    0.3097     5.280E+02
  763    0.3100     5.595E+02
  764    0.3103     5.909E+02
  765    0.3105     6.224E+02
  766    0.3107     6.491E+02
  767    0.3110     6.758E+02
  768    0.3113     7.025E+02
  769    0.3115     7.292E+02
  770    0.3117     7.109E+02
  771    0.3120     6.925E+02
  772    0.3123     6.742E+02
  773    0.3125     6.559E+02
  774    0.3127     6.669E+02
  775    0.3130     6.779E+02
  776    0.3133     6.889E+02
  777    0.3135     6.999E+02
  778    0.3137     6.906E+02
  779    0.3140     6.814E+02
  780    0.3143     6.721E+02
  781    0.3145     6.629E+02
  782    0.3147     6.554E+02
  783    0.3150     6.480E+02
  784    0.3153     6.405E+02
  785    0.3155     6.330E+02
  786    0.3157     6.330E+02
  787    0.3160     6.331E+02
  788    0.3163     6.332E+02
  789    0.3165     6.332E+02
